hardboil,softboil,shell,lid,stove,taste_hb,remove_hb,taste_sb,remove_sb,grad_st
3.989539897,5.356397949,white,covered,gas,1,5,3,3,6
8.471818509,6.037785906,white,covered,electric,2,1,4,4,5
7.99716271,4.323567378,brown,covered,electric,3,1,3,1,6
11.8693482,5.651440246,white,covered,electric,1,5,2,4,3
9.290653243,3.609885575,white,covered,electric,1,4,5,3,2
6.505660879,7.07053656,brown,uncovered,electric,1,1,1,1,5
10.76749768,6.666419712,white,uncovered,gas,1,2,1,2,7
12.28650173,7.655959063,white,covered,electric,5,2,4,2,3
10.43294999,5.783969468,brown,uncovered,gas,3,2,5,4,4
9.768860386,6.040834063,white,uncovered,gas,3,4,1,2,2
6.291343791,7.418495346,brown,uncovered,gas,5,5,3,3,1
10.92494928,5.91475777,white,uncovered,gas,3,2,2,5,8
11.27551054,4.293035204,brown,uncovered,gas,2,5,1,2,3
6.921735825,5.676210842,brown,covered,electric,3,2,4,3,7
9.690890119,6.298123557,white,uncovered,gas,1,2,5,5,8
10.96556461,6.993274148,white,uncovered,electric,1,5,4,2,3
11.31498478,5.903556137,brown,covered,electric,5,3,4,5,10
8.459649785,6.907120804,white,covered,electric,1,1,5,3,6
8.192849075,5.798394786,brown,covered,gas,3,4,4,5,8
12.80519514,5.842922869,white,covered,gas,2,3,1,4,2
10.25945079,7.723359856,white,uncovered,gas,1,5,1,5,4
6.228975271,7.495152941,white,covered,gas,5,5,1,1,9
9.761671393,4.232234385,white,covered,electric,4,1,5,4,2
7.29679865,5.629148565,brown,covered,electric,2,5,3,2,2
13.2390396,6.26925471,brown,uncovered,electric,2,1,4,4,4
11.75032481,7.979910186,white,uncovered,electric,4,5,4,1,10
10.6906757,5.906677342,white,uncovered,gas,2,5,3,5,10
9.197032704,7.772840084,brown,covered,electric,2,4,3,2,10
13.03592662,5.252449502,brown,uncovered,electric,2,2,1,5,6
13.03028612,7.235477024,white,covered,gas,2,3,5,4,2
9.495145994,5.768401525,brown,uncovered,electric,3,1,4,5,8
10.70611265,4.328070469,brown,covered,electric,2,5,4,2,1
11.8554044,6.357859011,brown,uncovered,electric,2,1,2,4,6
10.36365836,6.509250853,brown,covered,gas,2,1,4,2,9
13.02379123,7.398968169,white,covered,gas,2,5,2,4,7
10.07548356,6.488511146,brown,covered,electric,3,5,5,2,2
8.698964323,5.725141092,brown,covered,gas,1,3,4,5,9
6.486361203,6.565378908,white,covered,gas,4,1,2,1,1
9.179274759,4.62031931,white,uncovered,gas,3,4,2,4,5
12.86892875,7.600352926,brown,uncovered,gas,5,2,1,3,8
11.88999232,5.243117179,white,uncovered,gas,2,5,1,4,2
12.11518059,4.887697708,white,covered,electric,4,1,3,1,4
8.76950789,6.587013748,brown,uncovered,electric,1,1,1,2,1
8.138394553,4.646446457,brown,covered,gas,4,5,1,2,2
11.45717959,4.180846876,white,uncovered,electric,2,5,2,2,10
12.84033067,5.850038253,white,uncovered,electric,2,3,2,4,10
11.93917791,6.002623581,brown,covered,gas,1,2,4,3,7
8.263785803,5.425792761,white,uncovered,electric,5,1,2,3,2
9.402639005,5.55789821,white,uncovered,gas,3,5,5,2,9
9.601096367,6.814427678,white,uncovered,electric,2,3,1,4,1
9.330919013,7.378356049,white,uncovered,gas,1,4,1,2,8
10.14412637,6.830220196,brown,uncovered,electric,5,1,5,3,8
11.05548404,6.18420181,brown,uncovered,electric,4,5,1,5,7
12.04111631,7.208066339,brown,uncovered,electric,3,2,3,2,2
13.79151002,7.015886105,white,uncovered,gas,4,2,1,1,8
13.66539255,6.849151504,white,uncovered,electric,4,5,4,1,4
8.9766141,6.191315336,brown,covered,gas,1,3,5,2,9
12.20849411,6.343650975,brown,uncovered,electric,4,4,2,5,6
9.285561912,4.954564256,white,covered,gas,5,1,5,3,4
11.16528489,5.094655772,brown,covered,gas,2,4,2,5,5
5.405631068,4.63968835,brown,covered,electric,4,3,3,2,4
11.41452797,6.353879884,brown,covered,electric,4,3,5,5,9
7.96296099,6.166987232,white,uncovered,gas,1,5,3,1,9
9.465602425,3.505277613,brown,covered,electric,2,3,5,3,4
11.56809098,7.026044462,white,uncovered,electric,4,2,2,1,10
10.73741573,7.765218435,white,uncovered,electric,5,4,3,4,7
8.296777919,6.355026085,brown,covered,gas,2,2,3,5,4
10.95859503,5.04275147,white,uncovered,gas,2,4,2,3,6
8.521236129,7.131785176,brown,uncovered,gas,3,5,4,1,6
12.39522633,4.942400797,brown,covered,electric,2,4,5,1,5
12.42056183,6.139695841,brown,uncovered,gas,1,3,4,3,7
9.447704642,5.733950177,brown,uncovered,electric,5,5,2,1,9
14.1544069,7.473452788,brown,uncovered,gas,4,2,2,2,2
8.909655335,6.60896152,white,covered,gas,3,1,5,2,6
5.917091405,5.042715713,brown,covered,electric,4,5,5,2,4
7.688279171,7.393081539,brown,covered,electric,1,3,1,3,4
12.46699943,6.505903223,white,covered,electric,4,4,3,1,4
9.121082196,6.925384775,white,covered,electric,3,3,4,1,10
13.0716771,7.846396071,white,uncovered,electric,3,3,4,3,5
9.222338255,6.111370553,brown,covered,electric,3,4,2,2,8
9.612824053,5.760256238,brown,covered,gas,4,5,2,3,10
9.079859069,5.899395136,white,uncovered,electric,3,5,2,5,2
11.17428606,6.024461624,brown,uncovered,electric,3,3,4,1,8
6.867151545,7.364088527,brown,uncovered,electric,5,5,3,5,10
9.447526291,5.354928862,white,covered,electric,2,5,2,5,9
10.75517912,6.524857423,brown,uncovered,electric,2,1,1,5,8
12.4627855,5.647792793,white,covered,gas,2,5,5,5,5
12.62069221,7.419916774,brown,uncovered,electric,5,2,3,2,4
12.52353953,6.737136387,brown,uncovered,electric,5,1,1,4,8
13.37481322,5.828932192,white,uncovered,electric,4,4,4,2,10
11.20450885,6.026439116,white,uncovered,electric,2,5,5,4,2
6.65542477,7.758751375,brown,covered,gas,1,1,4,4,4
9.851412917,7.824097379,white,uncovered,electric,4,2,1,1,5
6.96828729,8.043841989,white,covered,electric,3,1,4,4,10
12.46336737,8.085263183,white,uncovered,electric,2,4,1,3,7
11.3973434,6.388377179,white,uncovered,electric,5,5,3,4,10
10.80636563,6.442438459,white,uncovered,electric,2,4,4,1,2
9.874849209,5.4870296,brown,uncovered,electric,1,4,2,1,1
12.20358361,6.936574582,brown,covered,gas,3,2,4,3,5
9.989901482,6.288233275,white,uncovered,electric,1,5,1,3,7
10.607637069999999,6.706793911,white,uncovered,electric,2,4,4,2,5
9.358615157,7.393281692,brown,uncovered,gas,4,1,3,4,8
5.665202247,8.191163908,brown,covered,gas,1,3,5,1,1
11.96151826,5.085058361,white,uncovered,gas,2,4,2,1,5
12.17782382,4.419797181,white,uncovered,gas,2,5,4,3,5
10.26955662,6.338838411,brown,covered,electric,1,2,4,5,4
6.683148977,5.867373484,brown,covered,gas,3,5,5,4,2
7.48845795,5.308864004,white,covered,electric,5,5,3,3,2
10.0161031,6.140767679,brown,uncovered,electric,4,5,4,3,3
10.03519442,6.978169694,brown,uncovered,electric,5,3,2,2,10
9.872828347,7.768836719,brown,uncovered,gas,3,3,2,1,8
8.274950452,7.317015034,white,covered,gas,4,2,5,2,3
6.735038852,3.437781695,white,covered,gas,4,3,4,3,1
9.606687683,6.14277232,brown,uncovered,electric,5,4,5,3,6
9.703973141,6.542722657,white,uncovered,gas,3,5,3,4,2
10.6070335,7.698718438,white,uncovered,electric,5,5,5,2,4
8.819461615,5.348472099,white,uncovered,gas,4,5,3,5,3
10.25156326,6.32492515,brown,covered,electric,3,5,1,4,9
8.412819835,6.12019468,brown,uncovered,gas,5,1,5,5,9
6.868704035,6.413936148,white,uncovered,electric,1,1,5,4,7
9.562864365,4.68483452,brown,covered,electric,3,3,2,3,7
13.67259908,5.706939529,brown,covered,electric,5,1,1,1,2
10.70742368,4.451089224,brown,covered,electric,4,3,4,2,2
7.094816561,6.484100404,white,covered,gas,3,5,4,5,7
11.39683987,7.427536966,brown,uncovered,gas,4,5,2,1,2
6.606857618,5.985545111,white,covered,gas,5,3,3,1,1
11.79479396,6.031930264,brown,uncovered,electric,3,3,3,3,6
12.11413461,4.536365124,white,uncovered,electric,1,4,2,2,9
14.23893287,5.452792058,white,covered,electric,5,3,4,1,10
10.09379586,8.512543408,brown,uncovered,electric,1,5,1,4,3
11.42555918,6.161964931,white,uncovered,gas,1,3,1,4,9
11.05137824,5.64608762,white,covered,electric,5,5,2,3,6
11.74240458,6.72819465,brown,covered,gas,3,3,4,2,3
12.06001535,5.620396386,white,covered,electric,5,3,3,2,9
7.283063044,5.629240259,white,covered,gas,5,4,1,1,1
13.83302847,5.339296652,brown,uncovered,electric,1,1,3,5,6
10.22455927,5.95979015,white,covered,gas,3,3,5,2,2
10.19647501,4.880237863,white,covered,electric,3,3,5,4,4
9.425542917,6.62761018,brown,covered,gas,1,5,5,5,7
13.76766994,7.167356646,brown,uncovered,electric,5,1,1,2,5
12.03195686,6.351113079,white,uncovered,gas,4,3,5,4,2
10.0301819,6.651592298,white,covered,electric,4,1,3,5,1
12.00583623,6.437400847,brown,uncovered,electric,4,4,3,1,5
7.315257999,5.715914735,brown,covered,gas,1,5,1,3,5
10.69468578,5.5633774,brown,uncovered,gas,3,2,5,1,2
9.063625132,8.199623001,brown,uncovered,electric,1,2,2,3,2
10.24524742,4.863603252,brown,covered,gas,2,2,3,3,1
8.560707312,5.278469802,brown,covered,electric,1,1,3,4,4
8.25364154,4.454470236,white,covered,electric,4,5,5,2,4
7.53556242,6.943270772,brown,uncovered,electric,4,1,4,3,9
7.341128309,5.813771443,brown,uncovered,electric,5,2,4,4,10
12.90926884,6.685393526,white,uncovered,electric,2,4,3,5,10
9.279755643,5.762447345,white,covered,gas,4,5,5,1,3
12.12713836,8.273974429,brown,uncovered,gas,2,5,3,4,2
13.92470663,5.997494593,white,uncovered,gas,4,1,5,4,10
12.07196312,5.141678348,brown,uncovered,gas,2,3,3,2,6
11.99286943,7.031395334,brown,covered,electric,3,3,4,4,4
6.534017348,6.902747716,brown,uncovered,gas,4,4,5,3,5
6.90516292,5.878926135,white,uncovered,electric,5,2,2,3,3
10.35679761,6.105335022,brown,covered,electric,4,5,3,3,6
10.84118362,5.246605148,brown,covered,electric,5,3,2,1,7
8.956457455,4.68696745,white,covered,gas,4,2,5,5,4
9.970074288,4.546486092,brown,covered,gas,2,5,3,5,9
9.661366432,6.439580295,brown,covered,electric,4,4,4,5,3
11.67493791,7.196939614,brown,covered,electric,1,3,1,2,9
6.612548136,4.226913477,brown,covered,electric,3,1,4,3,8
8.954590111,4.480766305,white,covered,gas,2,2,5,5,8
12.28258345,6.573412583,brown,uncovered,gas,2,2,3,3,2
12.01726541,6.941588153,white,uncovered,electric,1,4,4,4,9
13.615098,6.054533535,brown,uncovered,electric,1,3,3,3,6
11.04870939,7.133320214,white,covered,electric,4,5,2,3,10
12.07940958,5.507931639,white,covered,gas,5,1,3,2,4
9.407254605,5.323165959,white,uncovered,gas,2,4,1,4,4
9.509274658,6.306620321,white,covered,electric,3,5,1,3,3
12.8664405,6.000707579,white,uncovered,gas,3,4,1,1,5
10.4625368,4.962514073,white,covered,gas,2,3,4,2,9
9.361157381,7.530292576,brown,uncovered,gas,1,4,1,3,2
9.791916273,6.419600162,brown,uncovered,electric,2,3,2,5,2
9.318930868,5.756942317,brown,covered,gas,4,1,2,4,7
10.31959349,6.202357136,white,covered,electric,5,4,1,4,8
12.96397745,7.736813208,brown,uncovered,electric,5,2,4,1,4
10.14073092,4.895095095,brown,uncovered,gas,1,1,1,5,4
11.37467533,6.158284601,white,covered,gas,4,4,5,3,1
11.2747363,7.366943268,white,covered,electric,5,4,1,5,7
12.04140328,5.632691023,brown,covered,electric,2,5,5,5,9
13.76418829,6.403340377,brown,uncovered,electric,3,2,5,4,1
9.038509362,4.918293951,brown,covered,gas,2,4,5,1,9
10.3158629,6.452033215,brown,covered,gas,4,4,3,1,5
9.150568328,5.567534423,brown,covered,gas,5,1,1,5,8
10.99668817,5.783383144,brown,covered,gas,2,2,1,1,7
10.72943049,7.242342848,white,uncovered,gas,4,5,1,4,5
7.324727692,4.846872651,white,covered,electric,2,2,5,3,1
6.682612674,5.200600855,white,covered,electric,2,5,1,3,8
12.79443448,6.75330173,brown,covered,electric,5,4,1,4,4
10.06246484,6.264158718,brown,uncovered,electric,4,3,1,3,7
11.92830074,5.603318871,white,covered,gas,4,4,3,4,10
10.17038835,6.006446999,white,covered,gas,1,1,4,5,8
11.91188877,6.988470753,brown,uncovered,electric,1,4,2,5,10
11.80915547,6.399528231,brown,covered,gas,5,1,4,2,8
8.32614439,7.074714641,brown,covered,electric,4,1,2,5,8
9.294618338,5.904196367,white,covered,electric,1,1,3,5,2
10.4305885,5.888066591,brown,uncovered,electric,3,1,2,4,5
11.18080823,6.206211886,white,uncovered,gas,2,3,1,5,10
9.7190328,4.859619126,brown,covered,electric,1,2,1,3,3
10.91588876,5.048383975,brown,covered,gas,5,5,2,5,7
10.7333911,6.690343372,white,covered,electric,2,5,5,4,9
8.659910615,6.468770463,brown,covered,electric,3,1,5,3,1
12.35200414,5.671191859,brown,covered,electric,2,4,2,4,5
10.61631436,6.590621773,brown,covered,electric,2,1,5,4,6
14.88532325,6.190059104,brown,uncovered,electric,5,3,5,1,2
13.28458014,6.0965538,white,uncovered,electric,2,4,4,5,2
10.05619613,7.736572976,white,uncovered,gas,2,3,5,5,2
9.00483477,5.044651445,white,covered,electric,4,5,1,2,6
8.962937939,7.594411699,white,uncovered,electric,4,3,4,5,8
10.53629193,6.091073402,brown,covered,electric,5,1,4,1,7
10.83648928,6.452075888,white,uncovered,electric,3,2,2,5,10
7.182936072,5.968144941,white,covered,electric,2,1,1,5,6
13.03869777,5.456878488,brown,covered,electric,2,4,5,5,6
9.29081693,6.009939707,white,covered,gas,3,3,1,2,9
13.35544881,7.918237521,brown,uncovered,electric,3,1,1,1,10
9.276166516,6.154333022,white,uncovered,electric,4,1,3,3,9
11.1683924,5.942603684,brown,covered,electric,5,5,5,1,7
8.163219682,5.373156512,brown,covered,gas,1,1,5,2,7
9.055486552,6.873924916,brown,covered,electric,2,5,1,4,7
7.461513903,5.991109505,brown,covered,electric,2,2,5,3,1
10.69830189,6.591867048,brown,covered,electric,3,2,1,2,2
11.1771519,6.206676181,white,covered,electric,4,3,2,4,8
9.291940653,5.885646588,white,covered,electric,2,2,5,4,4
8.670284271,7.416483983,brown,covered,gas,5,3,5,3,9
13.04471761,5.327642908,brown,covered,electric,4,2,4,3,8
12.73565892,6.02934433,white,uncovered,gas,1,2,3,3,4
